preco_imovel,tam_sala,tam_total,qtde_banheiros,qtde_quartos,condicao_imovel
564985.0,1619.96695,8139.984097,1.5,4,7
598346.0,2200.0335210000007,8431.039953,2.25,4,7
499196.0,1929.96727,10958.941868,2.25,4,8
584946.0,2229.957163,10026.034655,2.25,3,8
301786.0,2019.953474,9989.97559,2.5,3,7
940829.0,3469.958443,79616.908574,2.5,4,10
845641.0,3259.954754,110578.836368,3.5,4,10
929681.0,3399.993093,95923.894157,2.5,4,10
1234260.0,5139.9775279999985,65453.87659299999,4.5,4,11
891978.0,3540.031432,88518.869152,2.5,4,10
529472.0,1499.949465,12931.964738,2.0,4,8
566731.0,2520.044268,8773.977807,3.5,6,8
1616158.0,3440.034801,7199.972709999999,3.0,4,9
2296859.0,3609.996782,7268.000558,3.0,2,10
1347337.0,3269.965181,7207.937996,3.25,3,9
2195208.0,2959.964861,15360.946412,3.0,5,10
1644591.0,3579.9655009999997,7499.962603,3.0,3,9
4609937.0,5480.009129,15426.929119,2.75,4,11
1935943.0,2920.030792,6513.020611999998,2.25,4,9
1821943.0,4160.032072,7079.955225,3.75,4,10
2014349.0,3799.979617,9761.996188,3.0,3,9
1810643.0,2959.964861,6881.038353,2.5,4,10
1950689.0,2959.964861,6881.038353,2.5,4,10
2095917.0,4460.021965,6833.031358999999,3.0,4,10
1351864.0,3069.971919,6479.006688,2.5,4,9
3162353.0,4050.025014,8617.040144999999,4.25,5,11
1712165.0,4489.945607,7622.993979999998,3.75,4,10
1963899.0,4179.945287,7522.9973489999975,2.75,5,10
780301.0,3059.9614919999995,19144.026706,2.5,3,10
817668.0,3130.034481,16802.986095,2.5,4,10
525189.0,1760.0052889999995,9159.971261,2.0,3,7
581961.0,2149.981386,222125.670263,2.0,4,8
540021.0,2070.005609,3014.96839,3.25,3,8
363592.0,1860.00192,32119.908156,1.75,3,7
585138.0,2800.013307,185129.715407,2.0,3,8
1362839.0,3399.993093,104543.840555,2.5,4,11
509785.0,2119.950105,444747.341038,2.5,3,7
264656.0,879.9488249999997,43559.888715,1.0,2,5
238970.0,1339.997911,10034.968692,1.0,3,7
317468.0,2019.953474,13902.976157,1.5,3,7
550085.0,1870.0123469999999,93972.829643,1.75,4,7
674785.0,3459.948016,11501.011872,2.75,4,9
589015.0,2790.0028799999995,9909.999813,2.5,4,8
605415.0,2329.953794,23600.92714,2.5,5,8
469679.0,1260.022134,8504.987946,1.0,4,7
532322.0,1519.970319,8099.942389,1.5,3,7
530286.0,3059.9614919999995,34173.983193,2.5,4,8
1257909.0,3479.96887,21433.938791999997,2.75,5,9
1384865.0,3479.96887,21433.938791999997,2.75,5,9
457351.0,1700.050366,6479.975439,3.0,5,6
2147692.0,5119.956674,16089.016608000002,4.75,3,10
1691244.0,2579.999191,13138.954535,2.25,3,10
925500.0,3340.03817,10889.945269,3.25,4,9
770166.0,2769.982026,89297.85259499997,2.5,4,8
941000.0,2949.9544339999998,192534.740412,2.5,3,8
1926990.0,6879.961963,871198.7430509998,5.0,4,12
1299659.0,6879.961963,871198.7430509998,5.0,4,12
346387.0,1360.0187649999998,13371.99297,1.5,3,7
711297.0,2659.974968,40311.989529,2.5,4,8
742533.0,2869.978657,47915.931406,3.5,4,8
681697.0,2510.033841,47043.947867,2.5,3,7
491028.0,1709.9531539999996,40199.93732999999,2.25,4,8
1098822.0,3850.031752,35539.922103,2.25,4,11
1432926.0,6899.982816999999,244715.65191500002,4.25,6,9
593085.0,940.0113869999999,4999.939189,1.0,2,6
366463.0,2359.985075,7370.042329999998,2.5,4,7
410746.0,2300.030152,6000.0131379999975,2.5,3,7
346135.0,1019.987164,7399.965972,1.0,2,7
482509.0,2010.050686,7206.000494,1.75,3,7
527106.0,2010.050686,7206.000494,1.75,3,7
339580.0,1429.984115,9500.002862,2.0,3,7
405757.0,1480.03625,7999.945758,2.0,4,7
471970.0,3989.962452,18896.995200999998,3.75,5,8
507413.0,1890.033201,7199.972709999999,2.0,3,7
350095.0,1339.997911,13499.975741,1.5,3,7
1821943.0,4799.945927000002,23854.95518,3.5,4,12
619039.0,2400.026783,29251.974639999997,3.25,4,8
690355.0,2400.026783,29251.974639999997,3.25,4,8
639518.0,2400.026783,29251.974639999997,3.25,4,8
1606443.0,3410.00352,15649.957127,3.25,4,10
726214.0,2779.9924530000008,35000.004879,2.5,4,9
628867.0,2510.033841,33659.899329,2.5,4,9
678350.0,2820.034161,33749.993172,2.5,4,9
564023.0,2730.047957,36179.94359700001,2.5,4,8
658197.0,2459.981706,35100.00151,2.25,4,9
710349.0,2559.978337,35264.904458,2.5,3,9
615465.0,2590.009618,35071.907731,2.5,4,9
713077.0,2559.978337,40499.927223,2.5,3,9
655018.0,2349.974648,39689.94374800001,2.25,3,9
693701.0,2180.012667,40277.975605,2.5,3,9
457481.0,2949.9544339999998,4504.046316,2.5,4,7
443157.0,2229.957163,5542.977944,2.5,4,7
516103.0,2949.9544339999998,6472.010152999997,2.5,4,7
536702.0,2949.9544339999998,5975.04089,2.5,4,7
517822.0,2949.9544339999998,7558.948775,2.5,4,7
598783.0,3330.027743,6139.943837999999,2.75,4,9
555538.0,2810.023734,6296.020387999999,2.5,4,9
778578.0,2759.971599,13092.992682,2.5,4,9
848967.0,2749.961172,16138.961103999998,2.5,4,9
485622.0,2579.999191,6324.006528,2.5,3,8
559265.0,2339.964221,5956.9575380000015,2.5,3,8
480353.0,2639.954114,25597.953507,3.5,5,8
613995.0,2869.978657,25662.967463,2.5,3,10
371966.0,909.980106,7215.042169999999,1.0,3,7
358681.0,940.0113869999999,8191.004983,1.0,3,7
368280.0,909.980106,6399.999662,1.0,3,7
358505.0,1439.994542,7215.042169999999,1.0,4,7
427221.0,1390.0500459999994,7215.042169999999,1.5,3,7
373692.0,1219.980426,7722.990611,1.75,3,7
418981.0,1219.980426,7722.990611,1.75,3,7
376085.0,1990.029832,7172.9553209999995,1.0,3,7
441227.0,1509.959892,7299.969341,2.5,3,7
399848.0,1089.952514,6711.937483999999,1.0,3,7
427999.0,1760.0052889999995,8979.998853000001,1.5,4,7
457369.0,1229.990853,7964.963083,1.75,3,7
371872.0,1229.990853,7964.963083,1.75,3,7
451073.0,1619.96695,7330.000622,1.75,3,7
439217.0,1439.994542,7261.972773999999,1.5,4,7
446739.0,1509.959892,6459.954585,1.5,4,7
384474.0,1509.959892,6459.954585,1.5,4,7
341952.0,1229.990853,999.96631,1.75,2,7
684413.0,1240.0012800000004,1206.956107,1.5,3,8
374137.0,1240.0012800000004,1206.956107,1.5,3,8
374137.0,1240.0012800000004,1220.949177,1.5,3,8
355184.0,1180.046357,833.9869719999998,1.5,2,8
358887.0,1329.987484,1096.9490489999996,1.75,2,8
534876.0,2500.023414,10073.934009999999,2.0,4,7
349396.0,2139.9709589999998,10158.968819999998,2.25,3,8
324776.0,2090.0264629999997,9620.020347,2.75,3,8
227826.0,1280.0429880000004,10016.024228,1.75,3,7
289311.0,1470.025823,9620.020347,1.5,3,7
295891.0,1299.956203,9513.027181,1.75,3,7
289399.0,1800.046997,10251.000165,1.75,3,7
574164.0,3220.0206849999995,7773.042745999999,2.5,4,9
722281.0,2889.999511,13779.944780000002,2.5,4,10
725867.0,2939.944007,9833.037928,2.5,3,10
651497.0,2290.019725,12188.932721,2.5,4,10
672919.0,2290.019725,12188.932721,2.5,4,10
694483.0,2269.998871,9847.030998,2.5,3,10
700709.0,2410.03721,8511.984481,2.5,4,10
671443.0,2349.974648,8694.970781,2.5,4,10
743647.0,2439.960852,8476.033055,2.5,4,10
714234.0,2939.944007,9517.009823999999,2.5,4,10
613744.0,1990.029832,8033.959682,2.5,4,10
622431.0,2429.950425,9463.943797,2.5,3,10
669008.0,2269.998871,7865.935202999999,2.5,3,10
703984.0,2290.019725,10099.013897,2.5,3,10
686710.0,2290.019725,10099.013897,2.5,3,10
336775.0,1870.0123469999999,6692.993019999999,2.25,4,7
741036.0,2449.971279,23330.968528,2.25,4,8
756004.0,3420.013947,35002.911132,2.5,3,11
1030653.0,4060.035441,32000.967061000003,3.25,4,11
437998.0,1880.0227739999998,10319.996764,2.25,4,8
320479.0,1270.032561,7050.031583,1.75,3,7
348201.0,899.9696789999997,7499.962603,1.0,2,5
590203.0,3420.013947,16521.940666,2.5,5,8
466923.0,2080.016036,8026.963146999998,1.75,3,7
275513.0,1609.9565229999994,13309.024155,2.0,3,7
328453.0,1609.9565229999994,13309.024155,2.0,3,7
258020.0,1289.945776,23861.951715,1.5,3,7
444235.0,3020.027423,21440.935327000007,3.0,5,8
484356.0,2059.995182,28114.983882999997,3.0,5,7
457775.0,2359.985075,7020.0003019999995,2.5,5,8
731116.0,2959.964861,13199.985847999998,2.5,5,8
493704.0,1660.008658,7713.948934999998,1.75,2,7
465845.0,1550.0016,7199.972709999999,1.75,3,7
306675.0,1590.043308,21599.91813,1.5,3,7
1530482.0,3279.975608,4680.036081,2.75,4,9
1311562.0,3850.031752,7020.0003019999995,2.25,4,10
1048087.0,2759.971599,4119.990363999998,3.25,4,8
678538.0,1319.9770569999996,3196.017188000001,1.0,2,8
352656.0,1280.0429880000004,9899.989386,1.0,4,6
297668.0,1060.028872,9899.989386,1.0,3,6
433385.0,1939.9776969999998,6349.9475269999975,2.0,4,7
549022.0,1939.9776969999998,6349.9475269999975,2.0,4,7
427221.0,1849.991493,5949.9610029999985,1.75,5,7
477685.0,1580.032881,3764.028191,1.75,3,7
419672.0,1050.018445,5156.015739,1.0,3,7
632508.0,1959.998551,3740.9934450000014,2.75,4,7
652911.0,1959.998551,3740.9934450000014,2.75,4,7
605353.0,2200.0335210000007,4849.998062,2.75,4,7
585788.0,2219.946736,4849.998062,2.5,4,8
504595.0,1119.9837949999999,4849.998062,1.0,3,7
461653.0,1539.991173,1312.980522,3.0,3,8
425423.0,1360.0187649999998,1274.9839550000004,2.5,2,8
412558.0,1360.0187649999998,1150.015076,2.5,3,8
525736.0,1360.0187649999998,1150.015076,2.5,3,8
477193.0,1749.994862,4849.998062,2.5,5,7
516113.0,2039.974328,3782.9726549999996,3.0,3,7
594233.0,2039.974328,3782.9726549999996,3.0,3,7
446498.0,1599.946096,3782.9726549999996,1.5,3,7
550893.0,1260.022134,2903.02383,1.0,3,7
679416.0,1690.0399389999998,4849.998062,2.0,3,7
462541.0,1140.004649,3395.0416990000012,1.75,3,7
501832.0,1140.004649,3395.0416990000012,1.75,3,7
604305.0,1060.028872,6000.0131379999975,1.0,3,7
1073823.0,3069.971919,3350.048597,3.5,4,9
616722.0,2349.974648,6000.0131379999975,3.0,2,8
724098.0,2119.950105,3999.972879,2.0,3,7
450466.0,1470.025823,4236.025206,1.75,4,7
679436.0,2469.9921329999997,2683.9784649999997,3.0,4,8
903810.0,2549.9679100000008,8228.032798999999,1.75,5,8
601304.0,2410.03721,6000.0131379999975,2.75,4,8
396986.0,1900.0436280000001,6449.944158,2.5,3,8
420967.0,2170.00224,6449.944158,2.5,3,8
288424.0,1140.004649,6000.0131379999975,1.0,2,7
347158.0,930.00096,4499.956034000002,1.75,4,7
300420.0,1690.0399389999998,10950.007831,1.5,2,7
395214.0,1949.988124,3000.006569,2.5,4,7
232541.0,899.9696789999997,4999.939189,1.0,2,6
321123.0,1140.004649,6300.0030309999975,2.0,3,7
258279.0,850.025183,6000.0131379999975,1.0,2,6
204465.0,850.025183,6000.0131379999975,1.0,2,6
262498.0,1129.994222,6000.0131379999975,1.0,1,7
197350.0,860.0356099999998,7499.962603,1.0,2,6
308427.0,1150.015076,5400.033352,2.0,4,6
336836.0,1150.015076,5400.033352,2.0,4,6
227850.0,770.0494060000003,6000.0131379999975,1.0,2,6
417593.0,1909.946416,5081.960107,2.5,4,7
145796.0,1880.0227739999998,6000.0131379999975,1.75,4,7
299639.0,2159.991813,6000.0131379999975,1.75,3,7
737301.0,4089.959083,6000.0131379999975,2.5,3,9
390564.0,1260.022134,6000.0131379999975,1.0,2,7
664384.0,3840.021325,10499.969172,3.0,5,8
440656.0,3000.006569,6000.0131379999975,1.75,5,7
417819.0,1919.956843,4626.970054,2.75,4,8
354639.0,1680.029512,4885.949488,2.0,3,7
396954.0,1229.990853,5149.987955,1.0,3,6
729895.0,2310.040579,4019.993733,2.75,4,8
670032.0,1539.991173,5039.980897,1.5,3,8
405632.0,1170.03593,1394.032689,2.5,2,8
581795.0,2249.978017000001,4199.966141,2.0,4,7
437192.0,1929.96727,3975.969382,2.0,4,8
542064.0,1599.946096,4127.95565,1.5,3,8
691387.0,1900.0436280000001,3960.03881,2.25,3,8
569705.0,1019.987164,4199.966141,1.0,2,8
689845.0,2070.005609,4999.939189,2.5,4,7
812821.0,3000.006569,6611.940852999999,2.5,4,8
868010.0,2520.044268,3124.975448,2.75,4,8
951693.0,2510.033841,6338.968349,2.25,3,8
848997.0,2869.978657,6000.0131379999975,2.0,4,8
830630.0,5449.9778479999995,15999.999155,3.75,4,9
839592.0,2849.957803,19199.998986,2.0,3,8
655764.0,3089.992773,11375.935354,3.25,5,9
717861.0,3169.96855,12749.947189,2.5,3,10
281899.0,1560.012027,6661.992987999999,1.75,4,7
1041626.0,3799.979617,3999.972879,3.5,4,10
366704.0,1240.0012800000004,3000.006569,2.0,4,7
295000.0,750.028552,4499.956034000002,1.0,2,6
311216.0,1749.994862,7499.962603,1.0,4,7
281242.0,1539.0224219999998,8532.005335,1.0,2,6
443239.0,2400.026783,8546.967155999999,3.25,6,7
354639.0,1839.981066,8099.942389,1.0,3,7
555777.0,5009.949616,7474.990355,6.75,9,7
245338.0,1959.998551,7633.004406999998,1.75,3,7
277214.0,930.00096,10575.962306,1.0,2,6
224217.0,1329.987484,6541.9755030000015,2.0,2,7
625973.0,3059.9614919999995,9627.985633,3.0,4,8
283279.0,730.0076979999999,11664.946069,1.0,2,6
533464.0,1739.984435,211660.683766,2.0,4,7
961313.0,3320.9860669999994,202988.747731,2.5,3,10
989548.0,3149.947696,207780.728372,2.5,4,10
385143.0,1909.946416,2215.964093,2.5,3,8
317754.0,1729.974008,1802.95325,2.5,3,7
904962.0,2739.950745,237401.689504,2.5,3,10
386032.0,1550.0016,136661.81120899998,1.75,1,8
235012.0,899.9696789999997,9599.999493,0.75,2,6
469019.0,1229.990853,36175.960954,1.5,2,8
391816.0,1180.046357,50964.91372,1.75,3,7
468181.0,1350.008338,155072.816325,1.75,3,7
1353109.0,3889.965821,422095.359322,3.25,4,9
599302.0,3000.006569,213007.678212,2.75,4,8
341066.0,2420.047637,52706.94329600001,1.75,3,7
517667.0,2359.985075,8023.949254999998,1.75,2,7
536909.0,2359.985075,8023.949254999998,1.75,2,7
318584.0,1880.0227739999998,6000.0131379999975,2.0,4,6
407740.0,1880.0227739999998,6000.0131379999975,2.0,4,6
601349.0,1790.03657,8018.997861,2.5,3,7
188769.0,609.990213,6189.995973,1.0,2,6
281023.0,1360.0187649999998,10724.934682,1.75,3,7
198049.0,1099.962941,6000.0131379999975,1.0,2,6
317260.0,1880.0227739999998,17696.92799,1.75,3,6
735813.0,1370.029192,200810.67256600002,2.0,2,7
546304.0,1629.977377,9582.992531,2.0,3,8
807122.0,3140.044908000001,10437.000356999999,2.0,4,8
1479020.0,4509.966461,17423.955486000006,4.25,6,10
1319298.0,2500.023414,15249.970603,2.0,5,8
883732.0,2679.995822,11325.990858,3.0,3,8
1914011.0,2920.030792,19792.982237,2.5,3,8
1466600.0,3679.962132,135471.86206400002,4.0,4,11
1038689.0,3879.9553939999996,13087.933649,2.75,3,10
518771.0,1900.0436280000001,2369.026751000001,3.5,3,8
445185.0,1490.046677,1470.025823,3.5,3,8
396304.0,930.00096,2410.03721,1.0,2,7
355440.0,1949.988124,11122.983703999998,2.75,4,7
533970.0,2369.9955019999998,6700.958306,2.25,5,8
555777.0,2019.953474,178159.76724000004,1.5,4,7
587338.0,2820.034161,87119.88506900001,2.25,3,8
649627.0,3110.013627,67517.85441799999,2.75,3,8
878449.0,3259.954754,47915.931406,3.25,4,9
793967.0,2759.971599,41205.931424,2.5,3,8
481674.0,1089.952514,254825.64499,1.0,2,6
386032.0,1009.976737,3899.976248,1.0,3,7
421681.0,1009.976737,3899.976248,1.0,3,7
898783.0,3479.96887,3899.976248,3.0,4,9
560376.0,1700.050366,3999.972879,2.5,3,7
496096.0,1670.019085,6499.996293,1.75,3,8
496096.0,2259.988444,3000.006569,2.5,3,9
589282.0,2939.944007,3000.006569,4.0,5,7
680387.0,2319.9433670000008,7399.965972,2.0,4,7
636020.0,2180.012667,3999.972879,2.5,4,8
583296.0,2180.012667,3999.972879,2.5,4,8
428657.0,1770.015716,3399.993093,2.0,4,6
449974.0,1299.956203,4899.942558,1.75,3,7
398159.0,2839.947376,5900.0165069999985,3.5,4,10
480456.0,1829.970639,3399.993093,3.0,4,7
373555.0,709.9868439999997,3999.972879,1.0,2,6
512781.0,1189.9491449999996,3399.993093,1.0,2,7
504083.0,1080.049726,4799.945927000002,1.0,2,7
502072.0,1339.997911,3696.000343,2.0,3,7
398351.0,1129.994222,3613.979425,1.0,4,7
465741.0,1880.0227739999998,4319.983625999998,1.5,4,7
602031.0,1150.015076,4799.945927000002,2.0,3,7
576922.0,1399.952834,4799.945927000002,1.75,3,7
313397.0,1160.0255029999996,1860.970671,2.0,2,6
518185.0,1129.994222,3799.979617,1.0,2,7
350316.0,1129.994222,1008.039235,1.75,2,8
390007.0,1399.952834,3330.027743,2.0,4,6
446421.0,830.004329,3840.021325,1.0,2,7
477458.0,2019.953474,3840.021325,1.75,5,7
419337.0,1880.0227739999998,3840.021325,2.25,3,7
392697.0,699.976417,3840.021325,1.0,1,6
459004.0,1260.022134,9637.99606,1.0,3,7
557092.0,1260.022134,9637.99606,1.0,3,7
428011.0,1060.028872,7206.9692449999975,1.75,3,7
363094.0,1019.987164,8206.935555,1.0,2,6
676871.0,2019.953474,9072.998948999999,1.75,4,7
384566.0,840.014756,7413.959041999998,1.0,2,6
744082.0,2820.034161,7330.000622,2.5,4,9
407759.0,860.0356099999998,9403.020123,1.0,3,6
1567763.0,4140.011218,9004.002349999999,4.0,4,11
2180009.0,4709.959723,16833.017376,3.25,4,10
1379806.0,3679.962132,8680.00896,3.5,5,9
603359.0,2100.03689,7475.9591059999975,1.75,4,7
1000124.0,3389.9826659999994,5208.005375999999,3.5,3,10
1022354.0,3579.9655009999997,8769.026413,4.25,4,10
766574.0,2579.999191,9400.974982,3.25,4,9
837715.0,2269.998871,8648.040176999999,2.5,3,9
826591.0,3950.028383,9127.033727,3.5,5,11
640904.0,1550.0016,12920.016809,2.5,3,7
542450.0,1209.969999,8501.005303,1.75,2,7
506314.0,1209.969999,8501.005303,1.75,2,7
509369.0,1299.956203,7286.945022,1.5,3,7
629177.0,2349.974648,13471.02085,2.0,3,8
925588.0,3530.0210049999996,7699.955865000001,4.25,5,10
997264.0,3530.0210049999996,7699.955865000001,4.25,5,10
825673.0,2159.991813,7951.938763999998,2.5,3,8
1113828.0,3850.031752,8099.942389,3.5,4,11
1023862.0,3459.948016,8880.002222,2.5,4,10
853432.0,2879.989084,7999.945758,3.0,5,9
607595.0,2210.043948,12028.012416,2.0,4,7
330492.0,4199.966141,15999.999155,2.5,5,8
725867.0,2769.982026,10398.035039,3.75,4,9
713443.0,2769.982026,10398.035039,3.75,4,9
688105.0,2849.957803,10999.952326999999,2.5,4,8
635134.0,3120.024054,16485.020489,3.5,3,8
636287.0,3120.024054,16485.020489,3.5,3,8
371966.0,3120.024054,16485.020489,3.5,3,8
543225.0,1990.029832,14474.969803,1.75,3,8
240353.0,1370.029192,10865.941772,1.75,3,6
387863.0,1140.004649,11777.967019,1.75,2,7
437937.0,1580.032881,14250.004292999998,1.0,3,7
592674.0,1900.0436280000001,8687.005495,2.5,3,8
798344.0,2989.9961419999995,6845.948039,2.5,4,9
582803.0,2129.960532,11714.998203999998,2.5,4,9
828645.0,2959.964861,22899.981972,2.75,4,9
604305.0,2769.982026,8563.005367,2.5,3,9
463148.0,1780.026143,7675.9523679999975,2.0,4,7
612496.0,1870.0123469999999,10724.934682,1.75,3,8
544400.0,1580.032881,8505.956697,2.25,3,7
874667.0,2010.050686,3922.042243,2.5,3,9
956941.0,1909.946416,3599.9863549999995,2.5,3,9
1086099.0,3519.0418270000005,5146.005311999998,3.25,3,10
1039160.0,2849.957803,8525.977551,2.5,4,9
628872.0,1819.960212,7122.042073999999,2.25,3,8
651497.0,2500.023414,13837.962200999998,2.0,4,7
1494001.0,4470.032391999999,8824.998693000001,3.5,4,11
398540.0,1189.9491449999996,25311.956684,1.75,3,7
464957.0,1189.9491449999996,25311.956684,1.75,3,7
752507.0,2700.016676,66645.870879,2.25,4,8
823203.0,3410.00352,23592.961854,3.0,4,10
680202.0,2339.964221,34827.997757,2.75,3,9
658506.0,2579.999191,40342.989561,2.5,4,9
737882.0,2269.998871,21778.921787,2.0,4,8
784702.0,2620.040899,34847.910972000005,3.0,4,8
1380904.0,4070.045868,17561.948684,3.5,4,10
1280377.0,4070.045868,17561.948684,3.5,4,10
1060478.0,3760.0455479999996,35031.973662000004,3.5,4,11
804501.0,2930.041219,7750.008000000002,2.5,4,9
758743.0,3049.951065,7206.000494,2.5,3,9
473067.0,3699.982986,8101.018779000001,3.5,4,10
482946.0,2910.020365000001,7007.944733999999,2.5,4,9
967266.0,2910.020365000001,7007.944733999999,2.5,4,9
337184.0,3609.996782,9020.040561,2.75,4,9
869991.0,3179.9789769999998,8022.011753,2.5,3,9
584851.0,2119.950105,3909.017924,3.25,2,8
586970.0,2070.005609,3599.017604,2.5,3,8
610457.0,1939.9776969999998,7643.014833999999,2.5,3,9
826901.0,3069.971919,7200.9414609999985,2.5,4,9
465490.0,2790.0028799999995,19599.98551,2.75,4,7
916761.0,3010.0169960000007,8963.960642,2.5,3,9
1801709.0,4780.032711999998,7099.007328,3.75,4,10
868953.0,2620.040899,9156.957369,2.5,4,8
856165.0,2590.009618,12779.978469999998,2.75,4,8
507463.0,2039.974328,11849.97751,2.0,4,7
626187.0,4309.973199,6000.0131379999975,3.75,4,10
1453884.0,4309.973199,6000.0131379999975,3.75,4,10
666532.0,2259.988444,7005.038481000001,1.75,4,7
627895.0,2259.988444,7005.038481000001,1.75,4,7
614326.0,1009.976737,9218.957433,1.0,2,7
654290.0,1009.976737,9218.957433,1.0,2,7
1099052.0,2900.009938,7367.028437999998,3.5,4,10
630275.0,2110.047317,7291.035304000001,2.5,4,7
785261.0,1900.0436280000001,7908.0220519999975,3.0,4,7
696279.0,2920.030792,8094.022244,2.75,5,7
860919.0,2830.044588,6906.010601000001,2.5,4,9
650847.0,1870.0123469999999,7250.024844999999,2.5,3,7
453333.0,1670.019085,9239.947037999998,1.75,4,8
767179.0,2080.016036,11109.959385,2.75,4,8
1684270.0,4550.008169,7254.976239,3.75,4,11
693812.0,4299.962772,9000.019707,3.5,4,11
834203.0,1849.991493,7199.972709999999,2.75,3,8
1223104.0,2769.982026,7799.952495999999,2.5,4,10
1550299.0,4109.979937,9999.986017,3.5,3,10
656106.0,3179.9789769999998,9889.010208,3.75,4,9
1253034.0,3179.9789769999998,9889.010208,3.75,4,9
532338.0,779.9521939999997,4999.939189,1.0,2,5
529158.0,1319.9770569999996,7671.000974,1.0,3,7
624459.0,1119.9837949999999,12500.009431,1.0,3,7
987031.0,2659.974968,7326.017979000001,2.5,3,9
673026.0,1289.945776,12004.977669999998,1.0,3,7
876026.0,2410.03721,9215.943541,2.5,4,8
951145.0,2410.03721,9215.943541,2.5,4,8
782445.0,2070.005609,9000.019707,2.5,3,9
372072.0,520.004009,9455.009759999999,1.0,1,5
824838.0,2700.016676,9610.00992,3.5,4,8
555772.0,919.990533,9999.986017,1.0,2,7
457777.0,1140.004649,8281.959938,2.0,2,6
803087.0,1709.9531539999996,9449.950727,1.0,2,7
1024444.0,1829.970639,9599.999493,2.0,3,8
565780.0,2310.040579,7819.004598999999,2.5,3,8
727354.0,4219.986995,7061.979512000001,3.25,5,9
1020711.0,2410.03721,4250.018276,2.5,4,10
613412.0,1890.033201,26891.989564999996,3.0,4,7
591719.0,2720.03753,18674.935944,2.25,4,7
728055.0,1240.0012800000004,54449.94162299999,2.75,3,7
429800.0,1339.997911,12300.016169,2.0,3,7
384161.0,1009.976737,20719.969305,1.0,3,6
446359.0,1199.959572,21614.018839,1.0,3,7
670426.0,1900.0436280000001,46608.978668,2.5,4,7
1265012.0,3330.027743,9142.964299,2.75,4,10
1190765.0,3330.027743,9142.964299,2.75,4,10
498476.0,2629.943687,18700.015831,2.5,3,8
574501.0,1609.9565229999994,1845.0400989999998,2.25,3,8
516113.0,2400.026783,2459.981706,3.5,4,8
383562.0,1809.949785,1367.984051,1.5,2,7
416086.0,1509.959892,1857.956779,2.25,3,7
482816.0,1560.012027,2097.022998,2.5,3,8
468131.0,1060.028872,1240.970031,1.75,2,7
352518.0,1060.028872,1240.970031,1.75,2,7
347467.0,1180.046357,843.997399,1.5,2,7
348070.0,1180.046357,1040.008018,1.5,2,7
384481.0,1609.9565229999994,1319.9770569999996,2.5,3,7
494906.0,1919.956843,3551.0106100000007,2.0,3,7
302222.0,1450.0049689999996,1959.0298,2.5,4,7
634531.0,1719.9635809999993,2070.005609,2.5,3,9
515762.0,2210.043948,1870.981098,3.0,4,8
389360.0,2410.03721,5400.033352,3.0,5,7
347297.0,1570.0224540000006,5039.980897,1.0,5,7
355466.0,2000.0402589999999,3599.9863549999995,2.5,5,6
467308.0,2000.0402589999999,3599.9863549999995,2.5,5,6
398159.0,1270.032561,6599.992923999999,1.75,3,7
1049098.0,3679.962132,5100.043459,2.5,4,10
1314157.0,3030.03785,5600.0266139999985,3.25,3,9
752286.0,1660.008658,6239.940469,2.5,3,8
1053854.0,1660.008658,6239.940469,2.5,3,8
1537240.0,3760.0455479999996,4919.963412,3.25,5,10
946198.0,2590.009618,4181.990428,2.0,3,9
656483.0,1670.019085,5100.043459,1.75,3,7
823382.0,3899.976248,14863.977149,2.25,2,8
753732.0,3369.9618119999996,7199.972709999999,2.25,4,7
1473589.0,3769.948336,7350.021476000001,4.25,5,10
721870.0,2459.981706,4619.973518999999,2.5,5,8
987861.0,2549.9679100000008,7199.972709999999,2.5,3,10
2094696.0,2610.030472,7199.972709999999,2.25,3,11
2139743.0,2610.030472,7199.972709999999,2.25,3,11
896038.0,1860.00192,6000.0131379999975,1.75,3,8
775014.0,2600.020045,3599.9863549999995,2.5,3,8
992730.0,3240.0415390000007,6300.0030309999975,3.0,5,8
938081.0,2910.020365000001,7199.972709999999,2.5,4,8
814035.0,2170.00224,2679.995822,2.75,3,9
1290933.0,3330.027743,6989.969020999999,3.0,4,9
1804873.0,4380.046188,4160.032072,4.25,3,10
267568.0,1860.00192,9111.964267,1.75,4,7
597863.0,1749.994862,5500.0299829999985,1.75,4,7
681736.0,2080.016036,5100.043459,1.75,4,7
671361.0,2129.960532,5100.043459,1.75,4,7
457701.0,940.0113869999999,5100.043459,1.0,2,7
638555.0,1529.9807459999995,2978.048213,2.5,3,7
548292.0,2000.0402589999999,5100.043459,1.75,4,7
498233.0,1580.032881,3172.013691,1.5,3,8
569880.0,1580.032881,3172.013691,1.5,3,8
539168.0,1880.0227739999998,4079.948656,1.75,4,7
872091.0,2290.019725,6120.030623000002,2.75,4,7
791041.0,2939.944007,5304.019364,2.25,4,8
867776.0,2700.016676,6120.030623000002,2.0,3,8
644374.0,1570.0224540000006,3599.9863549999995,1.5,3,7
569389.0,1250.011707,2652.009682,1.5,2,7
597387.0,1509.959892,4079.948656,1.0,2,7
673684.0,2469.9921329999997,6120.030623000002,2.0,4,7
886313.0,2700.016676,4589.942238000001,2.5,4,8
675666.0,1649.9982309999998,3951.965885,2.0,3,7
948982.0,2620.040899,3059.9614919999995,3.25,4,9
745615.0,2410.03721,3059.9614919999995,3.25,4,8
